runname,id,coarse,fine,ndcg
TUTA1-D-C-1B,0004,0.6381,0.4424,0.888073305735
TUTA1-D-C-1B,0005,0.538,0.558,0.620521782145
TUTA1-D-C-1B,0006,0.3526,0.441,0.860407866596
TUTA1-D-C-1B,0007,0.7777,0.7369,0.842528827721
TUTA1-D-C-1B,0008,0.0,0.0,0.75164925216
TUTA1-D-C-1B,0009,0.8774,0.886,0.789462005912
TUTA1-D-C-1B,0011,0.6791,0.6176,0.73042409255
TUTA1-D-C-1B,0012,0.9546,0.6683,0.89141256047
TUTA1-D-C-1B,0013,1.0,0.9858,0.954845150752
TUTA1-D-C-1B,0014,0.8899,0.6728,0.865300969977
TUTA1-D-C-1B,0015,0.9167,0.7709,0.880426614142
TUTA1-D-C-1B,0016,0.8818,0.6665,0.890193901443
TUTA1-D-C-1B,0017,0.9331,0.7782,0.792885433496
TUTA1-D-C-1B,0018,0.8428,0.5714,0.763522336236
TUTA1-D-C-1B,0019,0.7285,0.7844,0.950264099419
TUTA1-D-C-1B,0020,0.9407,0.6862,0.840405999847
TUTA1-D-C-1B,0021,0.9017,0.5979,0.739623708867
TUTA1-D-C-1B,0022,0.7863,0.4272,0.966381281802
TUTA1-D-C-1B,0023,0.7507,0.7507,0.780567710705
TUTA1-D-C-1B,0024,0.8458,0.6228,0.793293624702
TUTA1-D-C-1B,0025,0.7508,0.5357,0.737194948406
TUTA1-D-C-1B,0026,0.8411,0.8128,0.858182041905
TUTA1-D-C-1B,0027,0.7598,0.7975,0.754447512306
